dt_opt,t_opt,maxfun,use_time_shifted,power_ratio_mean,power_ratio_std,power_ratio_min,power_ratio_max,yaw_rmse_mean,yaw_rmse_std,yaw_rmse_min,yaw_rmse_max,optimization_time_mean,optimization_time_std,optimization_time_min,optimization_time_max,total_power_mean,total_power_std
5,1000,50,True,0.9827410137917023,0.04425581540327353,0.9269967031621515,1.0473905814554247,4.00528738685321,1.9269148296469623,2.01239152035595,6.6491263700998475,9.19612423578898,3.2433243241854064,3.4479830265045166,13.4370276927948,144252936.44997075,70742777.40755612
5,1000,100,False,0.9996603608684064,0.030589383444991267,0.9607437645886432,1.0472041682270183,2.1092414219013964,1.2430306828417161,0.17787102170758873,3.337622470755599,14.71044397354126,2.916908722350126,7.787272691726685,17.1034517288208,146302751.65053877,70551194.72275312
5,1000,100,True,0.9882511571733205,0.04147457421304899,0.9231780718274606,1.0458123217780848,3.4793339005777346,2.5303226641935974,0.6355569969580085,7.580651152299061,15.726350175009834,3.150615276198388,12.558753490447998,22.56890082359314,144884035.6885129,70818178.00148636
5,1000,250,False,1.000356112498384,0.030466047085015276,0.9618846904116407,1.0485748728704767,2.1498673858718647,1.1910996450231734,0.3989403888281119,3.4436343008597494,20.769887341393364,5.320011490047228,13.67859697341919,26.874479293823242,146419054.79643202,70623192.13792025
5,1000,250,True,0.9882925806472582,0.042802409745955734,0.9241440997182133,1.047489145732786,4.165760471309947,2.1619477761436485,1.7026531754622183,7.621971950644384,23.365266190634834,4.962947327247665,12.597321033477783,27.87647318840027,144823787.911462,70796803.89328398
5,1000,500,False,1.000770678422462,0.030101836377237977,0.9637333312778048,1.0485886104621875,2.1357468315193406,1.2105261118564428,0.3017032330950344,3.4421856389091015,30.0692396958669,8.679268319333397,15.94480013847351,36.861356019973755,146464587.2335139,70620413.85376328
5,1000,500,True,0.9988077953668147,0.029886853888739337,0.9648100445813672,1.0475049407041814,2.795809723803373,1.0255758284644751,1.6537244684310461,4.619208317755533,33.78963565826416,8.23723847347542,22.97614622116089,43.467957496643066,146165073.96297413,70497594.53005983
5,1000,1000,False,1.0008197954160805,0.030082201943126708,0.9637333312778048,1.048602646924809,2.135535602235162,1.2095686332455615,0.3017032330950344,3.4421856389091015,47.316851403978134,11.618589435037107,26.453425884246826,62.15788769721985,146472379.29536235,70624314.65978831
5,1000,1000,True,0.9987581434750114,0.03018243383510116,0.9604607935179731,1.0475049407041814,2.6769080769316376,1.4903730408192812,0.35159076845819204,4.619208317755533,63.45206387837728,2.4105223321298976,57.8084454536438,65.24646782875061,146189367.63462532,70557506.23611775
10,300,50,False,0.9936045467964862,0.03207993265172546,0.9436075340114117,1.0471712844160963,2.7554112922090885,2.013858039234312,0.17787102170758873,5.495556447607716,5.26487758424547,1.1383369567207744,2.956021547317505,6.3767476081848145,145687157.60951585,70809221.19549115
10,300,50,True,0.9724975255053118,0.03667359662569819,0.9312844237952779,1.0242419460308072,5.807009100661889,1.2175654136437226,4.083701210877896,7.504120594112287,5.315863874223497,0.9173688162255006,3.5878310203552246,6.715137720108032,142182490.2141318,68357129.728946
10,300,100,False,0.9956906105819373,0.029265543895885246,0.9580669618369687,1.047201485827991,2.713424275354779,1.5871027586810122,0.5761116650583006,5.023733179455292,7.76343486044142,1.3792322321419994,5.1041505336761475,9.014508247375488,145872020.56549776,70696460.19275606
10,300,100,True,0.9733578103268182,0.04185773746558874,0.9229443243612409,1.0308564900390225,5.594268563711843,1.9961263897457684,2.6515853371823757,7.89030246977169,8.198721514807808,2.285995521345557,5.468160152435303,11.589189767837524,142289865.39547032,68433115.85808675
10,300,250,False,0.9978570760144942,0.030076534850029705,0.9569211652913285,1.0474118951676619,2.995178666356743,1.5828904627363767,0.7959878956191313,5.244486255007769,10.816545645395914,2.7180856114478167,6.5755980014801025,13.120104551315308,146152460.63970232,70696953.95250066
10,300,250,True,0.9819190020198038,0.0406366063094999,0.9229443243612409,1.0325553532727467,4.937020782240661,2.2787033906354566,0.9317264065882856,7.662445497577438,10.991732041041056,4.338819375446747,6.1996259689331055,17.56447196006775,143831353.517593,70280843.54522787
10,300,500,False,0.9981489797181895,0.02970714696687653,0.958227780387028,1.046727575227529,2.951801076812059,1.6342913640355037,0.3061281234223835,5.293959452395418,9.816862344741821,2.0125672967231956,7.12409782409668,12.947768449783325,146160020.63710302,70639765.96736343
10,300,500,True,0.9948817992732594,0.028178110677774156,0.9548944552277137,1.0328248864020324,3.363091654270891,2.20429872772315,0.9256311225075352,6.998692920351387,14.291359212663439,3.4042476830235495,8.037041425704956,16.325774431228638,145712233.10640618,70647992.64861588
10,300,1000,False,0.9980293282366718,0.029616284417059904,0.9580533120439327,1.0466129838151426,3.0374888964458937,1.6253466070469718,0.5805913647521389,5.293959452395418,14.304953495661417,3.5031462574572276,8.960610389709473,17.46565818786621,146157516.0990712,70657201.37456033
10,300,1000,True,0.9946708176687102,0.027783224781064368,0.9553858097814285,1.0318751315775314,3.4512042320231386,2.237219990665339,0.8988028028974641,6.998692920351387,17.187920729319256,5.140822163870256,10.20853304862976,20.9840989112854,145681551.6929605,70629557.70747478
10,600,50,False,0.9969501930784718,0.03354290712826187,0.9492752775345212,1.0471712844160963,2.240940269626071,1.4246076611422562,0.17787102170758873,4.011767927641696,4.542440043555366,1.2171393330938565,2.936330795288086,6.624906539916992,146043848.7998782,70739730.02196787
10,600,50,True,0.9724975255053118,0.03667359662569819,0.9312844237952779,1.0242419460308072,5.807009100661889,1.2175654136437226,4.083701210877896,7.504120594112287,5.228143824471368,0.7437477920099508,3.767275810241699,6.100531339645386,142182490.2141318,68357129.728946
10,600,100,False,0.9965421258499926,0.03260967638156863,0.9493384193101511,1.047201485827991,2.657575074737474,1.5309770536306055,0.5761116650583006,4.815675749324113,7.849477608998616,1.4463920742582523,6.444140672683716,10.185954809188843,145982171.0011669,70723818.49048552
10,600,100,True,0.9733578103268182,0.04185773746558874,0.9229443243612409,1.0308564900390225,5.594268563711843,1.9961263897457684,2.6515853371823757,7.89030246977169,8.740469376246134,1.7973899452814197,4.944572925567627,10.636979341506958,142289865.39547032,68433115.85808675
10,600,250,False,0.9996514132489251,0.029455852574756747,0.9622757842607861,1.0474118951676619,2.4752510705500286,1.410312538756978,0.4128634103400181,4.403910350831721,12.566884305742052,2.1580958340393357,9.433751344680786,15.097137451171875,146334977.2190021,70639389.95125449
10,600,250,True,0.9819190020198038,0.0406366063094999,0.9229443243612409,1.0325553532727467,4.937020782240661,2.2787033906354566,0.9317264065882856,7.662445497577438,11.709129889806112,2.813984386411008,7.463886737823486,14.961851596832275,143831353.517593,70280843.54522787
10,600,500,False,1.0000302552933324,0.029130392900801605,0.964242103123893,1.047450552585313,2.4820582826686954,1.4630571073261192,0.35218978320375666,4.451012139557985,14.791137139002482,3.2889257559522838,6.217410326004028,16.6274995803833,146375457.70900732,70636942.77170737
10,600,500,True,0.9948817992732594,0.028178110677774156,0.9548944552277137,1.0328248864020324,3.363091654270891,2.20429872772315,0.9256311225075352,6.998692920351387,13.74811233414544,4.201342206263624,8.5725679397583,20.124542236328125,145712233.10640618,70647992.64861588
10,600,1000,False,1.0001530480679284,0.029179557347642313,0.9642386426447433,1.0474606953050993,2.452710586462758,1.4363714147015336,0.35218978320375666,4.451012139557985,17.11516025331285,4.259451229680585,10.327287912368774,23.681968212127686,146385942.04239687,70630276.9895256
10,600,1000,True,0.9946708176687102,0.027783224781064368,0.9553858097814285,1.0318751315775314,3.4512042320231386,2.237219990665339,0.8988028028974641,6.998692920351387,23.056992636786568,4.459991296062709,15.574338674545288,28.174421787261963,145681551.6929605,70629557.70747478
10,1000,50,False,0.9983176229510708,0.031898044811646487,0.9548637264373536,1.0471712844160963,2.085570529622677,1.2600624812254406,0.17787102170758873,3.656007922627914,5.768845743603176,1.6382588439791357,2.994612216949463,7.244534492492676,146190249.10217735,70664661.95046164
10,1000,50,True,0.9724975255053118,0.03667359662569819,0.9312844237952779,1.0242419460308072,5.807009100661889,1.2175654136437226,4.083701210877896,7.504120594112287,6.21691960758633,1.5750050600015062,2.5019140243530273,7.485684633255005,142182490.2141318,68357129.728946
10,1000,100,False,0.9996993945243084,0.030558788294034727,0.9606905086069648,1.047201485827991,2.1092414219013964,1.2430306828417161,0.17787102170758873,3.337622470755599,9.04459876484341,2.2831533555625008,5.254704713821411,11.292378664016724,146307948.34422445,70547840.02997121
10,1000,100,True,0.9733578103268182,0.04185773746558874,0.9229443243612409,1.0308564900390225,5.594268563711843,1.9961263897457684,2.6515853371823757,7.89030246977169,8.779264820946587,2.1352076689125377,6.593750238418579,13.319264650344849,142289865.39547032,68433115.85808675
10,1000,250,False,1.0003136857978245,0.030513566620566073,0.9616406154605103,1.0485570488184426,2.143082997470986,1.2024393105390119,0.337880893220207,3.4436343008597494,14.558455149332682,3.050811377107393,9.235860109329224,17.329294681549072,146415496.77663767,70626196.00368918
10,1000,250,True,0.9819190020198038,0.0406366063094999,0.9229443243612409,1.0325553532727467,4.937020782240661,2.2787033906354566,0.9317264065882856,7.662445497577438,16.574656618965996,3.9483517674338056,7.622240781784058,21.168930530548096,143831353.517593,70280843.54522787
10,1000,500,False,1.0007798036383946,0.03014120223721601,0.9639017368247743,1.0485792148730548,2.1350933952768614,1.2265719952086924,0.23362686917661876,3.4780769802008797,17.47171801990933,4.487445687073764,9.295457363128662,21.420421838760376,146461608.50920236,70610351.18745005
10,1000,500,True,0.9948817992732594,0.028178110677774156,0.9548944552277137,1.0328248864020324,3.363091654270891,2.20429872772315,0.9256311225075352,6.998692920351387,19.493939717610676,4.520292767852064,12.718246221542358,24.78574299812317,145712233.10640618,70647992.64861588
10,1000,1000,False,1.0008422536693105,0.030116884336885214,0.9639017368247743,1.0485893353415148,2.1389424711158713,1.2292430083971186,0.23362686917661876,3.4780769802008797,28.249005556106567,6.195343777451521,18.068185806274414,34.54985284805298,146472844.08047876,70620057.76147872
10,1000,1000,True,0.9946708176687102,0.027783224781064368,0.9553858097814285,1.0318751315775314,3.4512042320231386,2.237219990665339,0.8988028028974641,6.998692920351387,28.37444241841634,8.268144649248578,16.100969076156616,38.27428889274597,145681551.6929605,70629557.70747478
20,300,50,False,0.9939358389516533,0.03249889020632507,0.9436603601077035,1.0471509638171586,2.794239928164674,2.0113972005969862,0.2522067027009154,5.4984644028461895,2.676260471343994,0.7360985760434091,1.6139297485351562,3.543818473815918,145723339.2405591,70788416.17519842
20,300,50,True,0.9598135770766201,0.039525798142020625,0.9178160738875097,1.0320990426329328,6.3238031686706515,1.7743012464231562,3.0881831877497627,9.903212965156735,2.8079226546817355,0.7445247700215875,1.8515052795410156,3.700965642929077,141102850.10223854,69041895.97741435
20,300,100,False,0.9963062202773888,0.029854301969039453,0.9582588055027765,1.045527056868844,2.7948941949906096,1.6028423352853411,0.5905483919294202,5.179491401627339,4.585977607303196,1.5306155934882162,3.006927251815796,6.334709167480469,145926985.9482568,70625289.64763956
20,300,100,True,0.9495090610099339,0.03775939490121613,0.9095524754666977,1.01884048518778,6.8832071688176875,1.4931832532524834,3.368760398935829,8.473036979905963,5.300271564059788,0.9953172292734469,3.902073621749878,7.085721254348755,139410042.46169558,67932777.0214423
20,300,250,False,0.9981907681109683,0.029433535085659483,0.9605468335524543,1.045751258058602,2.9644934000701793,1.4536272778958033,0.8294885454018203,5.26594551529278,5.501313474443224,1.5903126106448109,3.7480318546295166,7.189742803573608,146112341.26052403,70534647.2336573
20,300,250,True,0.9594156233844158,0.04211924526277241,0.9095524754666977,1.0212172099050614,5.5398348650994045,2.504165598546307,0.6901856768459766,8.46444990587731,7.144503619935778,1.6338099717486425,5.173903703689575,10.024062156677246,141641780.92090735,70723647.95072705
20,300,500,False,0.9983774173402258,0.02937415762439584,0.9606102968714348,1.0457921355739361,2.925538871882344,1.6146918545143485,0.13391769802687434,5.26594551529278,7.709971374935574,1.3072974414411582,5.556929111480713,9.275707721710205,146143898.45186794,70551362.54299963
20,300,500,True,0.9714932088037719,0.03428052887787541,0.9112225261206157,1.0190018490708177,4.386761619713296,2.854264706106454,0.6901856768459766,8.47289321504688,10.747606092029148,2.547168111788499,6.341140031814575,13.33246636390686,142635281.72794062,69860213.170151
20,300,1000,False,0.9982547287706259,0.029225572922530297,0.9605473354819437,1.0456772278682318,3.0000079612652133,1.5840148588450949,0.41252361548628413,5.26594551529278,10.815784692764282,2.4506406260658244,4.401857137680054,12.133772850036621,146140286.1261051,70568315.78194864
20,300,1000,True,0.9744424669634699,0.027721919298208445,0.934375396880859,1.0203803504408606,4.569759965179005,2.5406298044060707,0.2956537527364972,8.463638881779573,12.199748065736559,3.344739553663442,6.870177745819092,15.33879017829895,143071609.09558967,69787207.6585509
20,600,50,False,0.9961187288659621,0.031021561119392794,0.9548521288498281,1.0471509638171586,2.281811725642657,1.450569366206979,0.2522067027009154,4.446435131615894,3.180363178253174,0.6276126460108977,1.7070832252502441,3.6948065757751465,145962033.70168197,70774986.37982735
20,600,50,True,0.9598135770766201,0.039525798142020625,0.9178160738875097,1.0320990426329328,6.3238031686706515,1.7743012464231562,3.0881831877497627,9.903212965156735,2.9487958749135337,0.6122982983136966,2.2241690158843994,3.9582087993621826,141102850.10223854,69041895.97741435
20,600,100,False,0.998225588834509,0.029949316921729592,0.959678408987251,1.047187436191278,2.519437286591197,1.4851474926033883,0.33306399209658216,4.724778055150903,4.42139466603597,0.7246727074128447,3.410166025161743,5.435246467590332,146145468.07638115,70609657.1295315
20,600,100,True,0.9495090610099339,0.03775939490121613,0.9095524754666977,1.01884048518778,6.8832071688176875,1.4931832532524834,3.368760398935829,8.473036979905963,5.501305129792955,1.3389163599024825,3.0360262393951416,6.862833738327026,139410042.46169558,67932777.0214423
20,600,250,False,1.000307796621492,0.03049906951623021,0.961687566103893,1.0474102052631546,2.164637534219193,1.1301739909827264,0.35343306654750334,3.442313068540995,6.690892007615831,1.4591512193270897,4.376991510391235,8.164721250534058,146395614.11798513,70599954.21658796
20,600,250,True,0.9594156233844158,0.04211924526277241,0.9095524754666977,1.0212172099050614,5.5398348650994045,2.504165598546307,0.6901856768459766,8.46444990587731,9.060215208265516,2.128839183272142,4.6480889320373535,11.375981330871582,141641780.92090735,70723647.95072705
20,600,500,False,1.0002104172297308,0.02914865720505947,0.96406166088181,1.0474500087107381,2.43923357848189,1.4852605176905656,0.24182626651082534,4.580245749191881,8.94430520799425,2.4459586041902925,5.428781509399414,11.184831380844116,146392512.91593358,70629926.62171355
20,600,500,True,0.9714932088037719,0.03428052887787541,0.9112225261206157,1.0190018490708177,4.386761619713296,2.854264706106454,0.6901856768459766,8.47289321504688,12.083567221959433,2.4754352973607627,7.7949395179748535,15.184352159500122,142635281.72794062,69860213.170151
20,600,1000,False,1.0002161365997078,0.02914834465757314,0.96406166088181,1.047460152196201,2.4432936993040353,1.4873117942328353,0.24182626651082534,4.580245749191881,12.557144244511923,3.932058025899076,6.648231029510498,15.90201210975647,146393584.8743079,70630747.23634262
20,600,1000,True,0.9744424669634699,0.027721919298208445,0.934375396880859,1.0203803504408606,4.569759965179005,2.5406298044060707,0.2956537527364972,8.463638881779573,14.057854043112862,3.0005411754553526,10.351908445358276,18.79037594795227,143071609.09558967,69787207.6585509
20,1000,50,False,0.9968702156017571,0.03033084144127891,0.9548521288498281,1.0471509638171586,2.1978735921902017,1.3861075018975924,0.2522067027009154,4.446435131615894,2.7287498315175376,0.8525369444211848,1.6758108139038086,3.9644219875335693,146065571.3241327,70754949.80590418
20,1000,50,True,0.9598135770766201,0.039525798142020625,0.9178160738875097,1.0320990426329328,6.3238031686706515,1.7743012464231562,3.0881831877497627,9.903212965156735,3.4350213474697537,0.5911091167517504,2.6712276935577393,4.129838228225708,141102850.10223854,69041895.97741435
20,1000,100,False,0.9995386833985478,0.030603928912961105,0.959678408987251,1.047187436191278,2.1022299007212046,1.1164290277971578,0.33306399209658216,3.3401446839750646,6.952790101369222,0.7048196988252798,5.33381724357605,7.662087440490723,146289591.45481527,70554760.14288008
20,1000,100,True,0.9495090610099339,0.03775939490121613,0.9095524754666977,1.01884048518778,6.8832071688176875,1.4931832532524834,3.368760398935829,8.473036979905963,5.876556475957234,1.2868619203675946,3.5588324069976807,7.4209372997283936,139410042.46169558,67932777.0214423
20,1000,250,False,1.0004216791713367,0.030629736865236668,0.961687566103893,1.0485570536290527,2.0498918633016547,1.1579428389156199,0.2827100930177975,3.442313068540995,7.3217908011542425,1.9415376784766376,4.662495374679565,9.310473680496216,146418586.81228405,70617491.73110707
20,1000,250,True,0.9594156233844158,0.04211924526277241,0.9095524754666977,1.0212172099050614,5.5398348650994045,2.504165598546307,0.6901856768459766,8.46444990587731,8.871469285753038,2.4967208204769276,5.514742374420166,12.246357202529907,141641780.92090735,70723647.95072705
20,1000,500,False,1.0008641921839203,0.03011286567342347,0.9639492571473632,1.0479617916081556,2.0796430616134596,1.1859181087329955,0.2506078104045124,3.442313068540995,10.90722926457723,3.2133590368028773,6.488555192947388,13.566011190414429,146456944.37859625,70587125.25340001
20,1000,500,True,0.9714932088037719,0.03428052887787541,0.9112225261206157,1.0190018490708177,4.386761619713296,2.854264706106454,0.6901856768459766,8.47289321504688,14.73901237381829,2.421950776172149,10.488086700439453,17.577582120895386,142635281.72794062,69860213.170151
20,1000,1000,False,1.0009069672068485,0.030069688792196066,0.9639492571473632,1.047973272419143,2.0805291146792686,1.193639900209434,0.2506078104045124,3.442313068540995,15.951402717166477,3.8207977089470373,10.5944983959198,20.556487560272217,146465654.0302029,70596620.4950507
20,1000,1000,True,0.9744424669634699,0.027721919298208445,0.934375396880859,1.0203803504408606,4.569759965179005,2.5406298044060707,0.2956537527364972,8.463638881779573,16.136797269185383,6.116762013280968,7.599848747253418,23.11932635307312,143071609.09558967,69787207.6585509
