ws,ti,wd,dt_opt,t_opt,maxfun,use_time_shifted,pywake_power,optimization_time,success,total_power,power_ratio,yaw_rmse,yaw_max_diff,yaw_0,yaw_1,yaw_2,pywake_yaw_0,pywake_yaw_1,pywake_yaw_2
8,0.06,270.5,5,1000,500,False,1132685.1804914656,15.94480013847351,True,58028679.09123685,1.0246214939628422,3.242842042552644,5.0781158823519945,19.63138220831752,12.265634117648005,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,300,50,False,1132685.1804914656,5.67331337928772,True,57522884.825027436,1.0156906052230432,3.8888722216404807,6.728763543069363,22.280949354171753,10.614986456930637,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,5,1000,250,True,1132685.1804914656,19.673338174819946,True,57922508.121436134,1.0227468164861817,3.69784908611378,5.511100888252258,18.794812614214607,11.832649111747742,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,5,1000,250,False,1132685.1804914656,22.357807397842407,True,58021043.23830064,1.0244866665091465,3.2443797154915077,5.0781158823519945,19.63138220831752,12.265634117648005,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,300,100,False,1132685.1804914656,8.19032073020935,True,57524503.984999925,1.0157191949847948,3.8888722216404807,6.728763543069363,22.280949354171753,10.614986456930637,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,300,250,True,1132685.1804914656,6.1996259689331055,True,57762982.46897894,1.0199300470041626,4.332999336644872,7.205443382263184,20.490182830835693,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,300,100,True,1132685.1804914656,8.195461511611938,True,57751196.21142818,1.0197219352048073,4.581828738600234,7.205443382263184,19.026303738355637,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,300,250,False,1132685.1804914656,8.73581314086914,True,57748229.85811345,1.0196695578387778,4.410148724713517,6.728763543069363,18.420072405224346,10.614986456930637,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,600,50,False,1132685.1804914656,2.936330795288086,True,57940174.398937285,1.0230587527206345,3.656007922627914,5.85734099149704,19.63138220831752,11.48640900850296,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,5,600,1000,True,1132685.1804914656,34.471574783325195,True,57970519.854285374,1.0235945671882507,3.367509542155569,5.511100888252258,20.167751969247547,11.832649111747742,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,10,300,500,False,1132685.1804914656,11.02145528793335,True,57826860.61961884,1.021057953535299,4.1974489157356505,6.728763543069363,19.278428506440832,10.614986456930637,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,600,50,True,1132685.1804914656,5.41451358795166,True,57246456.56080413,1.0108096679779146,5.871700424059589,10.158382952213287,22.280949354171753,7.185367047786713,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,10,600,100,True,1132685.1804914656,4.944572925567627,True,57751196.21142818,1.0197219352048073,4.581828738600234,7.205443382263184,19.026303738355637,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,600,100,False,1132685.1804914656,6.7032530307769775,True,57940174.398937285,1.0230587527206345,3.656007922627914,5.85734099149704,19.63138220831752,11.48640900850296,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,5,1000,500,True,1132685.1804914656,29.86505651473999,True,57970519.854285374,1.0235945671882507,3.367509542155569,5.511100888252258,20.167751969247547,11.832649111747742,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,10,300,500,True,1132685.1804914656,14.653116464614868,True,57772684.17422851,1.020101351536378,4.369080691632385,7.205443382263184,20.21003157933592,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,300,1000,False,1132685.1804914656,15.620635747909546,True,57755060.916820616,1.0197901749144633,4.562301980408339,7.407045612065701,19.278428506440832,9.936704387934299,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,600,250,False,1132685.1804914656,9.946247100830078,True,57940306.809041336,1.0230610907066229,3.656007922627914,5.85734099149704,19.63138220831752,11.48640900850296,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,300,1000,True,1132685.1804914656,18.95023822784424,True,57713963.621890254,1.019064513527907,4.7946042491314875,7.883725451259522,19.844879645436603,9.460024548740478,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,50,False,1132685.1804914656,6.107956647872925,True,57940174.398937285,1.0230587527206345,3.656007922627914,5.85734099149704,19.63138220831752,11.48640900850296,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,600,500,True,1132685.1804914656,8.5725679397583,True,57772684.17422851,1.020101351536378,4.369080691632385,7.205443382263184,20.21003157933592,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,50,True,1132685.1804914656,5.85413932800293,True,57246456.56080413,1.0108096679779146,5.871700424059589,10.158382952213287,22.280949354171753,7.185367047786713,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,10,600,250,True,1132685.1804914656,13.490086555480957,True,57762982.46897894,1.0199300470041626,4.332999336644872,7.205443382263184,20.490182830835693,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,100,False,1132685.1804914656,7.53268575668335,True,58021043.23830064,1.0244866665091465,3.2443797154915077,5.0781158823519945,19.63138220831752,12.265634117648005,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,10,600,500,False,1132685.1804914656,14.753280639648438,True,57955838.81808837,1.0233353418280207,3.654643444301006,5.85734099149704,19.63138220831752,11.48640900850296,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,600,1000,False,1132685.1804914656,14.789088726043701,True,57998070.99145789,1.0240810419412896,3.3459436226292505,5.45799009314738,20.083196326752102,11.88575990685262,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,250,True,1132685.1804914656,7.622240781784058,True,57762982.46897894,1.0199300470041626,4.332999336644872,7.205443382263184,20.490182830835693,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,20,300,50,False,1132685.1804914656,2.218425989151001,True,57522274.58347739,1.0156798300922205,3.892980513279116,6.728763543069363,22.280949354171753,10.614986456930637,-0.35676777362823486,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,100,True,1132685.1804914656,9.882977962493896,True,57751196.21142818,1.0197219352048073,4.581828738600234,7.205443382263184,19.026303738355637,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,20,300,50,True,1132685.1804914656,2.014221668243408,True,53605066.73152739,0.9465130762683495,3.0881831877497627,5.301649868488312,27.33289986848831,16.771359192207456,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,20,300,100,False,1132685.1804914656,3.324251413345337,True,57525190.871840574,1.0157313234535428,3.891037125091605,6.728763543069363,22.280949354171753,10.614986456930637,0.28618375305086374,22.03125,17.34375,0.0
8,0.06,270.5,20,300,250,False,1132685.1804914656,4.415420055389404,True,57907378.50674071,1.0224796705050034,3.725827894419898,5.98804639896116,19.626130097312853,11.35570360103884,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,250,False,1132685.1804914656,16.417297840118408,True,58021043.23830064,1.0244866665091465,3.2443797154915077,5.0781158823519945,19.63138220831752,12.265634117648005,0.17712391912937164,22.03125,17.34375,0.0
8,0.06,270.5,20,300,100,True,1132685.1804914656,5.627058029174805,True,53250531.79213162,0.940252997201332,3.368760398935829,5.301649868488312,27.33289986848831,14.919146597385406,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,10,600,1000,True,1132685.1804914656,26.23087191581726,True,57713963.621890254,1.019064513527907,4.7946042491314875,7.883725451259522,19.844879645436603,9.460024548740478,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,20,300,250,True,1132685.1804914656,5.173903703689575,True,52919281.80994323,0.9344040642781581,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,300,500,False,1132685.1804914656,5.556929111480713,True,57903644.17054398,1.0224137327446965,3.900284114966725,5.98804639896116,18.904611264524647,11.35570360103884,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,20,600,50,False,1132685.1804914656,1.7070832252502441,True,57571406.65065262,1.016547362713313,4.446435131615894,5.85734099149704,17.04360231757164,11.48640900850296,-0.35676777362823486,22.03125,17.34375,0.0
8,0.06,270.5,5,1000,1000,False,1132685.1804914656,59.01288819313049,True,58030432.34975816,1.0246524515237163,3.153146762006971,5.0781158823519945,20.021698958851985,12.265634117648005,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,500,False,1132685.1804914656,20.311569929122925,True,58037393.698914975,1.0247753691583195,3.242842042552644,5.0781158823519945,19.63138220831752,12.265634117648005,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,1000,False,1132685.1804914656,20.355280876159668,True,58038662.56168604,1.0247977736674085,3.153146762006971,5.0781158823519945,20.021698958851985,12.265634117648005,0.03804216989720999,22.03125,17.34375,0.0
8,0.06,270.5,20,600,50,True,1132685.1804914656,2.4589357376098633,True,53605066.73152739,0.9465130762683495,3.0881831877497627,5.301649868488312,27.33289986848831,16.771359192207456,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,20,600,100,False,1132685.1804914656,3.4856741428375244,True,57879697.68103333,1.0219909058211507,3.5178703027766827,5.85734099149704,20.377197470515966,11.48640900850296,0.28618375305086374,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,500,True,1132685.1804914656,22.977349996566772,True,57772684.17422851,1.020101351536378,4.369080691632385,7.205443382263184,20.21003157933592,10.138306617736816,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,20,300,1000,False,1132685.1804914656,11.108514785766602,True,57834683.66915754,1.0211960863487841,4.164214231288642,6.666328467957499,19.278428506440832,10.677421532042501,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,5,1000,1000,True,1132685.1804914656,62.03958439826965,True,57970519.854285374,1.0235945671882507,3.367509542155569,5.511100888252258,20.167751969247547,11.832649111747742,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,20,600,100,True,1132685.1804914656,6.157653093338013,True,53250531.79213162,0.940252997201332,3.368760398935829,5.301649868488312,27.33289986848831,14.919146597385406,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,300,500,True,1132685.1804914656,11.947800874710083,True,52917441.94496268,0.9343715774934409,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,600,500,False,1132685.1804914656,5.428781509399414,True,58020914.991092175,1.0244844020280592,3.2329432639525013,5.202940134923324,19.962167758494616,12.140809865076676,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,20,600,250,False,1132685.1804914656,8.024949312210083,True,58096601.191036105,1.0258208051389588,2.6288032617357397,4.289869666099548,20.506533980369568,13.053880333900452,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,20,600,250,True,1132685.1804914656,7.824999570846558,True,52919281.80994323,0.9344040642781581,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,50,False,1132685.1804914656,3.4815168380737305,True,57571406.65065262,1.016547362713313,4.446435131615894,5.85734099149704,17.04360231757164,11.48640900850296,-0.35676777362823486,22.03125,17.34375,0.0
8,0.06,270.5,20,300,1000,True,1132685.1804914656,15.138141870498657,True,52917658.253139034,0.934375396880859,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,50,True,1132685.1804914656,3.7291314601898193,True,53605066.73152739,0.9465130762683495,3.0881831877497627,5.301649868488312,27.33289986848831,16.771359192207456,0.4189315438270569,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,100,True,1132685.1804914656,3.5588324069976807,True,53250531.79213162,0.940252997201332,3.368760398935829,5.301649868488312,27.33289986848831,14.919146597385406,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,600,500,True,1132685.1804914656,10.216397762298584,True,52917441.94496268,0.9343715774934409,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,100,False,1132685.1804914656,7.023849010467529,True,58047224.48898403,1.0249489529614517,2.7679400507049916,4.241916057653725,19.815686100628227,13.101833942346275,0.28618375305086374,22.03125,17.34375,0.0
8,0.06,270.5,10,1000,1000,True,1132685.1804914656,35.98072862625122,True,57713963.621890254,1.019064513527907,4.7946042491314875,7.883725451259522,19.844879645436603,9.460024548740478,1.425253450870514,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,250,True,1132685.1804914656,8.306865930557251,True,52919281.80994323,0.9344040642781581,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,600,1000,False,1132685.1804914656,15.562238454818726,True,58020914.991092175,1.0244844020280592,3.2329432639525013,5.202940134923324,19.962167758494616,12.140809865076676,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,250,False,1132685.1804914656,9.070667266845703,True,58092687.64504282,1.025751703043148,2.63764039082499,4.241916057653725,20.33610706217587,13.101833942346275,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,275.0,5,300,50,False,1839611.2315785636,6.508668899536133,True,89493577.911955,0.9729618560239044,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,270.5,20,1000,1000,False,1132685.1804914656,12.012196779251099,True,58110520.16130342,1.0260665745814668,2.675536109959653,4.241916057653725,20.16643110455334,13.101833942346275,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,270.5,20,600,1000,True,1132685.1804914656,18.79037594795227,True,52917658.253139034,0.934375396880859,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,270.5,20,1000,500,False,1132685.1804914656,13.47261095046997,True,58110520.16130342,1.0260665745814668,2.675536109959653,4.241916057653725,20.16643110455334,13.101833942346275,0.06386762950569391,22.03125,17.34375,0.0
8,0.06,275.0,5,300,50,True,1839611.2315785636,10.925702095031738,True,85660064.29039821,0.9312844237952779,6.6491263700998475,11.50055713718757,12.684175372123718,28.37555713718757,0.4189315438270569,13.125,16.875,0.0
8,0.06,270.5,20,1000,500,True,1132685.1804914656,16.428632497787476,True,52917441.94496268,0.9343715774934409,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,275.0,5,300,100,True,1839611.2315785636,10.636279106140137,True,84914437.48404193,0.9231780718274606,7.580651152299061,13.115982071030885,12.684175372123718,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,300,100,False,1839611.2315785636,12.21164584159851,True,89664888.44961704,0.974824320600347,0.5761116650583006,0.9628601185977459,12.162139881402254,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,270.5,20,1000,1000,True,1132685.1804914656,19.162811756134033,True,52917658.253139034,0.934375396880859,3.774646407865087,5.301649868488312,27.33289986848831,13.525775629095733,0.24381732568144798,22.03125,17.34375,0.0
8,0.06,275.0,5,300,500,False,1839611.2315785636,13.527050256729126,True,89663216.27202022,0.9748061409157688,1.0059579316796736,1.630405797623098,11.494594202376902,16.261661749672953,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,5,600,50,False,1839611.2315785636,9.464762210845947,True,89493577.911955,0.9729618560239044,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,300,250,False,1839611.2315785636,18.073509216308594,True,89655828.04322569,0.9747258171096548,0.9533864918953712,1.630405797623098,11.494594202376902,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,600,50,True,1839611.2315785636,11.582076072692871,True,85660064.29039821,0.9312844237952779,6.6491263700998475,11.50055713718757,12.684175372123718,28.37555713718757,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,300,250,True,1839611.2315785636,20.33137345314026,True,85003293.27193427,0.9241440997182133,7.621971950644384,13.115982071030885,11.68316785886418,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,300,500,True,1839611.2315785636,18.99224853515625,True,89251181.08318526,0.970326551078938,1.6537244684310461,2.79903266531619,12.684175372123718,19.67403266531619,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,600,100,False,1839611.2315785636,13.615528345108032,True,89664888.44961704,0.974824320600347,0.5761116650583006,0.9628601185977459,12.162139881402254,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,600,100,True,1839611.2315785636,19.69399857521057,True,84914437.48404193,0.9231780718274606,7.580651152299061,13.115982071030885,12.684175372123718,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,1000,50,False,1839611.2315785636,7.645975351333618,True,89493577.911955,0.9729618560239044,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,300,1000,False,1839611.2315785636,27.11088466644287,True,89663216.27202022,0.9748061409157688,1.0059579316796736,1.630405797623098,11.494594202376902,16.261661749672953,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,5,600,250,True,1839611.2315785636,17.881662130355835,True,85003293.27193427,0.9241440997182133,7.621971950644384,13.115982071030885,11.68316785886418,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,600,250,False,1839611.2315785636,21.711602449417114,True,89672330.34427762,0.9749052278543671,0.42397167226303867,0.6860332300857408,12.43896676991426,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,600,500,False,1839611.2315785636,17.83056950569153,True,89698407.79813051,0.9751887383418575,0.3130977489187725,0.5053730634972453,12.619626936502755,16.682019531726837,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,5,300,1000,True,1839611.2315785636,30.940577030181885,True,89649968.86020459,0.9746621168786437,0.7112097441844292,1.139893129353542,12.918607374385829,15.735106870646458,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,1000,50,True,1839611.2315785636,12.485333681106567,True,85660064.29039821,0.9312844237952779,6.6491263700998475,11.50055713718757,12.684175372123718,28.37555713718757,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,1000,100,False,1839611.2315785636,15.422911167144775,True,89653480.29088011,0.974700292669433,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,1000,100,True,1839611.2315785636,16.201782941818237,True,84914437.48404193,0.9231780718274606,7.580651152299061,13.115982071030885,12.684175372123718,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,600,500,True,1839611.2315785636,32.86259698867798,True,89251181.08318526,0.970326551078938,1.6537244684310461,2.79903266531619,12.684175372123718,19.67403266531619,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,600,1000,False,1839611.2315785636,32.627405643463135,True,89698407.79813051,0.9751887383418575,0.3130977489187725,0.5053730634972453,12.619626936502755,16.682019531726837,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,5,1000,250,True,1839611.2315785636,20.62215781211853,True,85003293.27193427,0.9241440997182133,7.621971950644384,13.115982071030885,11.68316785886418,29.990982071030885,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,10,300,50,False,1839611.2315785636,5.92262077331543,True,89494053.60110691,0.9729670276508628,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,5,1000,250,False,1839611.2315785636,22.028366088867188,True,89627159.21860632,0.9744141335960161,0.3989403888281119,0.5477366758350399,12.742806393653154,17.42273667583504,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,10,300,50,True,1839611.2315785636,6.715137720108032,True,85660064.29039821,0.9312844237952779,6.6491263700998475,11.50055713718757,12.684175372123718,28.37555713718757,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,5,1000,500,False,1839611.2315785636,25.22610330581665,True,89684987.05495097,0.9750428298700112,0.3017032330950344,0.5053730634972453,12.619626936502755,17.002378893781156,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,10,300,100,False,1839611.2315785636,8.639874935150146,True,89666721.40782619,0.9748442482696031,0.5761116650583006,0.9628601185977459,12.162139881402254,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,10,300,250,False,1839611.2315785636,6.748747110366821,True,89655828.04322569,0.9747258171096548,0.9533864918953712,1.630405797623098,11.494594202376902,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,10,300,100,True,1839611.2315785636,8.45446228981018,True,84892937.26083139,0.9229443243612409,7.621344138653501,13.115982071030885,12.684175372123718,29.990982071030885,1.425253450870514,13.125,16.875,0.0
8,0.06,275.0,10,300,500,False,1839611.2315785636,9.001451253890991,True,89663308.47131374,0.9748071432937924,1.0059579316796736,1.630405797623098,11.494594202376902,16.261661749672953,0.03804216989720999,13.125,16.875,0.0
8,0.06,275.0,5,600,1000,True,1839611.2315785636,45.24104380607605,True,89649968.86020459,0.9746621168786437,0.7112097441844292,1.139893129353542,12.918607374385829,15.735106870646458,0.4189315438270569,13.125,16.875,0.0
8,0.06,275.0,10,600,50,False,1839611.2315785636,3.5751378536224365,True,89494053.60110691,0.9729670276508628,0.17787102170758873,0.19298046827316284,13.287172615528107,16.682019531726837,0.17712391912937164,13.125,16.875,0.0
8,0.06,275.0,10,600,50,True,1839611.2315785636,5.039029359817505,True,85660064.29039821,0.9312844237952779,6.6491263700998475,11.50055713718757,12.684175372123718,28.37555713718757,0.4189315438270569,13.125,16.875,0.0
